stat_id	stat_nm	lat	lon	link_id	dist_m
EV015593	서울노원 상계주공11단지아파트 2	37.6668968	127.0560392	1100005100	102.56
EV015594	서울노원 상계주공11단지아파트 3	37.6668968	127.0560392	1100005100	102.56
EV015595	서울노원 상계주공11단지아파트 4	37.6668968	127.0560392	1100005100	102.56
EV015596	서울노원 상계주공11단지아파트 5	37.6668968	127.0560392	1100005100	102.56
EV015597	서울노원 상계주공11단지아파트 6	37.6668968	127.0560392	1100005100	102.56
EV015598	서울노원 상계주공11단지아파트 7	37.6668968	127.0560392	1100005100	102.56
EV015599	서울노원 상계주공11단지아파트 8	37.6668968	127.0560392	1100005100	102.56
EV015604	서울동대문 동대문더퍼스트데시앙 2	37.5750496	127.0708856	1050009500	245.52
EV015605	서울동대문 동대문더퍼스트데시앙 3	37.5750496	127.0708856	1050009500	245.52
EV015606	서울동대문 동대문더퍼스트데시앙 4	37.5750496	127.0708856	1050009500	245.52
EV015608	서울금천 진도2차아파트	37.4702436	126.891916	1170005100	154.2
EV015624	서울강북 영원무역 번동사옥	37.6388921	127.027636	1080010000	78.26
EV015637	서울은평 신동아아파트	37.5971447	126.923656	1110008106	36.59
EV015651	서울양천 경남아너스빌	37.5175708	126.8712779	1140009200	152.54
EV015652	서울성동 성원상떼뷰오피스텔	37.5436962	127.0626068	1030006800	186.25
EV015656	서울중랑 신내동성4차아파트 1	37.6068884	127.0970278	1060017000	83.48
EV015657	서울중랑 신내동성4차아파트 2	37.6068884	127.0970278	1060017000	83.48
EV015712	서울서대문 홍은풍림1차아파트	37.5946837	126.9424042	1120013800	136.29
EV015714	서울강남 사조씨푸드㈜강남지점	37.5075045	127.0644675	1220003200	152.43
EV015724	서울성동 왕십리자이아파트 1	37.5615293	127.0246515	1030015600	36.99
EV015725	서울성동 왕십리자이아파트 2	37.5615293	127.0246515	1030015600	36.99
EV015726	서울성동 왕십리자이아파트 3	37.5615293	127.0246515	1030015600	36.99
EV015727	서울성동 왕십리자이아파트 4	37.5615293	127.0246515	1030015600	36.99
EV015731	서울강동 고덕아남아파트 4	37.5579548	127.1462943	1240024800	125.22
EV015732	서울강동 고덕아남아파트 5	37.5579548	127.1462943	1240024800	125.22
EV015733	서울강동 고덕아남아파트 6	37.5579548	127.1462943	1240024800	125.22
EV015748	서울강동 강동메가박스	37.5284455	127.1253574	1240006700	34.71
EV015749	서울도봉 창동메가박스	37.6546022	127.0387322	1090007200	38.15
EV015765	서울성북 서경대학교 3	37.6154148	127.0135658	1070020400	407.73
EV015766	서울성북 서경대학교 4	37.6154148	127.0135658	1070020400	407.73
EV015785	서울동작 신대방경남아파트 1	37.4900534	126.9083379	1180006500	149.38
EV015786	서울동작 신대방경남아파트 2	37.4900534	126.9083379	1180006500	149.38
EV015846	서울서초 월드메르디앙아파트	37.5126145	127.0164477	1210005200	112.7
EV015849	서울서초 신반포르엘 1	37.5171626	127.0135205	1210029700	181.18
EV015850	서울서초 신반포르엘 2	37.5171626	127.0135205	1210029700	181.18
EV015851	서울서초 신반포르엘 3	37.5171626	127.0135205	1210029700	181.18
EV015852	서울서초 신반포르엘 4	37.5171626	127.0135205	1210029700	181.18
EV015853	서울서초 신반포르엘 5	37.5171626	127.0135205	1210029700	181.18
EV015860	서울영등포 더컨벤션	37.5266937	126.8987533	1140282093	55.33
EV015874	서울영등포 문래현대6차아파트	37.5186322	126.8839747	1180020900	57.55
EV015885	서울성동 마장동대성유니드아파트 2	37.5669385	127.0386845	1030018200	119.2
EV015886	서울성동 마장동대성유니드아파트 3	37.5669385	127.0386845	1030018200	119.2
EV015887	서울성동 마장동대성유니드아파트 4	37.5669385	127.0386845	1030018200	119.2
EV015888	서울성동 마장동대성유니드아파트 5	37.5669385	127.0386845	1030018200	119.2
EV015892	서울마포 밤섬경남아너스빌 2	37.5469551	126.9362273	1130011500	175.42
EV015893	서울마포 밤섬경남아너스빌 3	37.5469551	126.9362273	1130011500	175.42
EV015895	서울서초 서울지방변호사회	37.4926091	127.0085144	1210020200	104.26
EV015897	서울도봉 쌍문동경남아파트	37.6551795	127.035126	1090007100	280.37
EV015998	서울용산 래미안첼리투스아파트 2	37.5172288	126.9803217	1020002500	76.6
EV016007	서울노원 월계동원베네스트아파트	37.6326095	127.0585984	1100014500	230.77
EV016020	서울노원 상계주공4단지아파트 1	37.6504329	127.0627594	1100003200	122.28
EV016021	서울노원 상계주공4단지아파트 2	37.6504329	127.0627594	1100003200	122.28
EV016022	서울노원 상계주공4단지아파트 3	37.6504329	127.0627594	1100003200	122.28
EV016023	서울노원 상계주공4단지아파트 4	37.6504329	127.0627594	1100003200	122.28
EV016024	서울노원 상계주공4단지아파트 5	37.6504329	127.0627594	1100003200	122.28
EV016025	서울노원 상계주공4단지아파트 6	37.6504329	127.0627594	1100003200	122.28
EV016026	서울노원 상계주공4단지아파트 7	37.6504329	127.0627594	1100003200	122.28
EV016030	서울양천 에벤에셀프라자	37.5201952	126.8595717	1140015000	363.41
EV016031	서울성동 금호자이2차아파트 3	37.5507159	127.0221903	1030010404	270.0
EV016032	서울강서 가양6단지아파트 1	37.5637581	126.8592894	1150002300	138.29
EV016033	서울강서 가양6단지아파트 2	37.5637581	126.8592894	1150002300	138.29
EV016034	서울강서 가양6단지아파트 3	37.5637581	126.8592894	1150002300	138.29
EV016035	서울강서 가양6단지아파트 4	37.5637581	126.8592894	1150002300	138.29
EV016036	서울강서 가양6단지아파트 5	37.5637581	126.8592894	1150002300	138.29
EV016037	서울강서 가양6단지아파트 6	37.5637581	126.8592894	1150002300	138.29
EV016038	서울강서 가양6단지아파트 7	37.5637581	126.8592894	1150002300	138.29
EV016135	서울강동 한강현대아파트 1	37.5554708	127.1316805	1240024000	90.5
EV016136	서울강동 한강현대아파트 2	37.5554708	127.1316805	1240024000	90.5
EV016137	서울강동 한강현대아파트 3	37.5554708	127.1316805	1240024000	90.5
EV016142	서울마포 상암시티프라디움리버	37.5644377	126.904432	1130005400	83.27
EV016162	서울서대문 디엠씨금호리첸시아 1	37.5713139	126.9159047	1120036100	150.07
EV016163	서울서대문 디엠씨금호리첸시아 2	37.5713139	126.9159047	1120036100	150.07
EV016164	서울서대문 디엠씨금호리첸시아 3	37.5713139	126.9159047	1120036100	150.07
EV016165	서울서대문 디엠씨금호리첸시아 4	37.5713139	126.9159047	1120036100	150.07
EV016166	서울서대문 디엠씨금호리첸시아 5	37.5713139	126.9159047	1120036100	150.07
EV016167	서울서대문 디엠씨금호리첸시아 6	37.5713139	126.9159047	1120036100	150.07
EV016168	서울서대문 디엠씨금호리첸시아 7	37.5713139	126.9159047	1120036100	150.07
EV016172	서울성동 금호한신휴플러스아파트 1	37.5505495	127.0170883	1030012400	211.26
EV016173	서울성동 금호한신휴플러스아파트 2	37.5505495	127.0170883	1030012400	211.26
EV016174	서울성동 금호한신휴플러스아파트 3	37.5505495	127.0170883	1030012400	211.26
EV016217	서울성북 행당한진타운아파트 9-1	37.5548089	127.0273497	1030014202	137.51
EV016218	서울성북 행당한진타운아파트 9-2	37.5548089	127.0273927	1030014202	139.23
EV016219	서울성북 행당한진타운아파트 9-3	37.5548089	127.0273697	1030014202	138.3
EV016220	서울성북 행당한진타운아파트 9-4	37.5548089	127.0273977	1030014202	139.43
EV016221	서울성북 행당한진타운아파트 10-1	37.5548089	127.0273447	1030014202	137.32
EV016222	서울성북 행당한진타운아파트 10-2	37.5548089	127.0273667	1030014202	138.18
EV016223	서울성북 행당한진타운아파트 10-3	37.5548089	127.0273307	1030014202	136.78
EV016224	서울성북 행당한진타운아파트 10-4	37.5548089	127.0273027	1030014202	135.73
EV016225	서울성북 행당한진타운아파트 11-1	37.5548089	127.0273947	1030014202	139.31
EV016226	서울성북 행당한진타운아파트 11-2	37.5548089	127.0273267	1030014202	136.63
EV016227	서울성북 행당한진타운아파트 11-3	37.5548089	127.0273087	1030014202	135.95
EV016228	서울성북 행당한진타운아파트 11-4	37.5548089	127.0273207	1030014202	136.4
EV016229	서울성북 행당한진타운아파트 11-5	37.5548089	127.0273197	1030014202	136.36
EV016230	서울성북 행당한진타운아파트 11-6	37.5548089	127.0273767	1030014202	138.58
EV016231	서울성북 행당한진타운아파트 11-7	37.5548089	127.0273637	1030014202	138.06
EV016232	서울성북 행당한진타운아파트 9-5	37.5548089	127.0273857	1030014202	138.94
EV016233	서울성북 행당한진타운아파트 10-5	37.5548089	127.0273917	1030014202	139.19
EV016234	서울성북 행당한진타운아파트 11-8	37.5548089	127.0273197	1030014202	136.36
EV016289	서울마포 망원대상3차아파트	37.5593832	126.8996395	1005002900	220.34
EV016296	서울관악 신림초원아파트	37.4733555	126.9141184	1200000900	275.85
EV016328	서울강서 염창우성1차아파트	37.5555306	126.870358	1150011500	224.11
EV016330	서울마포 우림루미아트 1	37.5597471	126.9010812	1005002900	249.01
EV016331	서울마포 우림루미아트 2	37.5597471	126.9010812	1005002900	249.01
EV016335	서울중랑 면목아파트 1	37.5741661	127.0883022	1060007400	165.13
EV016336	서울중랑 면목아파트 2	37.5741661	127.0883022	1060007400	165.13
EV016337	서울도봉 도봉서원아파트	37.6698177	127.0469714	1090011600	75.32
EV016338	서울중구 신당삼성아파트 5	37.5585359	127.0184475	1030014900	29.06
EV016350	서울영등포 베어스타운아파트 1	37.5189943	126.884795	1180020800	21.53
EV016351	서울영등포 베어스타운아파트 2	37.5189943	126.884795	1180020800	21.53
EV016353	서울중랑 망우동청광오뜨빌	37.5995814	127.1048115	1060003400	127.04
EV016372	서울구로 개봉대상아파트	37.4823217	126.8496293	1160005000	326.62
EV016377	서울서초 서초포레스타3단지아파트	37.455269	127.0591797	1210006800	387.68
EV016378	서울노원 공릉1동삼익아파트	37.6184301	127.0723471	1100000600	48.26
EV016401	서울동작 대방1차e편한세상 1	37.5126599	126.9295526	1190005800	70.22
EV016402	서울동작 대방1차e편한세상 2	37.5126599	126.9295526	1190005800	70.22
EV016432	서울중구 래미안신당하이베르 3	37.561038	127.0209858	1030015000	237.54
EV016447	서울강남 가람아파트 1	37.4831593	127.0853838	1220010900	130.72
EV016448	서울강남 가람아파트 2	37.4831593	127.0853838	1220010900	130.72
EV016449	서울강남 가람아파트 3	37.4831593	127.0853838	1220010900	130.72
EV016450	서울강남 가람아파트 4	37.4831593	127.0853838	1220010900	130.72
EV016470	서울중랑 신내글로리움아파트 1	37.6170001	127.0931176	1060020600	46.85
EV016471	서울중랑 신내글로리움아파트 2	37.6170001	127.0931176	1060020600	46.85
EV016578	서울중구 중림삼성아파트 1	37.557069	126.9648211	1010003100	200.89
EV016579	서울중구 중림삼성아파트 2	37.557069	126.9648211	1010003100	200.89
EV016628	서울서대문 유원홍은아파트	37.5971942	126.9450847	1120001700	348.22
EV016629	서울용산 한남힐스테이트3	37.5289898	127.00387	1020006900	200.37
EV016641	서울강북 포르텔오피스텔	37.637791	127.0294579	1080009700	46.71
EV016696	서울노원 월계사슴1단지 2	37.6292472	127.0596641	1100012400	112.77
EV016706	서울서초 서초동아타워 2	37.4959942	127.0252674	1210020800	71.25
EV016710	서울송파 아남아파트 2	37.5004625	127.1460721	1230013900	153.98
EV016712	서울강서 염창극동아파트	37.5524724	126.8714342	1140000600	102.01
EV016724	서울종로 서울대학교 의학도서관	37.5812861	127.0011412	1000015900	77.71
EV016745	서울서초 래미안방배아트힐 1	37.4769325	127.0046568	1210011100	48.27
EV016746	서울서초 래미안방배아트힐 2	37.4769325	127.0046568	1210011100	48.27
EV016764	서울강서 염창우성2차아파트	37.5561944	126.8694637	1150002300	216.22
EV016767	서울성동 금호1차푸르지오아파트 1	37.5500475	127.0204744	1030010404	195.39
EV016768	서울성동 금호1차푸르지오아파트 2	37.5500475	127.0204744	1030010404	195.39
EV016769	서울성동 금호1차푸르지오아파트 3	37.5500475	127.0204744	1030010404	195.39
EV016770	서울성동 금호1차푸르지오아파트 4	37.5500475	127.0204744	1030010404	195.39
EV016771	서울성동 금호1차푸르지오아파트 5	37.5500475	127.0204744	1030010404	195.39
EV016823	서울강남 코엑스옥상 2	37.5118239	127.059159	1220003300	273.89
EV016851	서울영등포 당산SHVILLE아파트 1	37.5244926	126.901423	1180029000	61.2
EV016852	서울동대문 이문현대아파트제2관리사무소(임대) 1	37.6022978	127.0707357	1050003600	73.99
EV016853	서울동대문 이문대림아파트제2관리사무소(임대) 1	37.604768874	127.06299784	1050021600	91.92
EV016918	서울강남 삼성오네뜨아파트 1	37.509795	127.0542765	1220029200	67.27
EV016919	서울강남 삼성오네뜨아파트 2	37.509795	127.0542765	1220029200	67.27
EV016922	서울동대문 동답한신아파트 2	37.5713912	127.0630041	1050007100	154.74
EV016929	서울성동 대림1차아파트 3	37.551901	127.0335265	1030011200	81.93
EV016930	서울성동 대림1차아파트 4	37.551901	127.0335265	1030011200	81.93
EV016931	서울성동 대림1차아파트 5	37.551901	127.0335265	1030011200	81.93
EV016932	서울성동 대림1차아파트 6	37.551901	127.0335265	1030011200	81.93
EV016934	서울용산 리버힐삼성아파트 제2관리사무소	37.5356967	126.9520964	1020011700	77.14
EV016935	서울용산 도원삼성래미안아파트	37.5396768	126.9562773	1020014700	38.03
EV016936	서울관악 봉천우성아파트 1	37.4851435	126.9615785	1200011600	421.38
EV016937	서울관악 봉천우성아파트 2	37.4851435	126.9615785	1200011600	421.38
EV016943	서울종로 서울대학교 의학도서관	37.5812861	127.0011412	1000015900	77.71
EV016945	서울송파 잠실트리지움아파트(급속)	37.5095149	127.0904153	1230021900	143.28
EV016952	서울광진 동양파라곤1단지	37.5484457	127.0697457	1040014000	74.54
EV016953	서울광진 동양파라곤2단지	37.5484457	127.0697457	1040014000	74.54
EV017004	서울강서 금호타운아파트	37.5560552	126.8653078	1140000600	43.14
EV017052	서울서초 반포자이아파트 4	37.5078602	127.011582	1210026900	35.31
EV017053	서울서초 반포자이아파트 7	37.5078602	127.011582	1210026900	35.31
EV017054	서울서초 반포자이아파트 15	37.5078602	127.011582	1210026900	35.31
EV017055	서울서초 반포자이아파트 13	37.5078602	127.011582	1210026900	35.31
EV017056	서울서초 반포자이아파트 14	37.5078602	127.011582	1210026900	35.31
EV017057	서울서초 반포자이아파트 12	37.5078602	127.011582	1210026900	35.31
EV017058	서울서초 반포자이아파트 8	37.5078602	127.011582	1210026900	35.31
EV017059	서울서초 반포자이아파트 2	37.5078602	127.011582	1210026900	35.31
EV017060	서울서초 반포자이아파트 18	37.5078602	127.011582	1210026900	35.31
EV017061	서울서초 반포자이아파트 9	37.5078602	127.011582	1210026900	35.31
EV017062	서울서초 반포자이아파트 3	37.5078602	127.011582	1210026900	35.31
EV017063	서울서초 반포자이아파트 1	37.5078602	127.011582	1210026900	35.31
EV017064	서울서초 반포자이아파트 10	37.5078602	127.011582	1210026900	35.31
EV017065	서울서초 반포자이아파트 11	37.5078602	127.011582	1210026900	35.31
EV017066	서울서초 반포자이아파트 6	37.5078602	127.011582	1210026900	35.31
EV017067	서울서초 반포자이아파트 17	37.5078602	127.011582	1210026900	35.31
EV017068	서울서초 반포자이아파트 16	37.5078602	127.011582	1210026900	35.31
EV017148	서울송파 위례아이파크2차	37.4786198	127.1435334	1230230000	66.64
EV017149	서울송파 위례아이파크	37.4771958	127.1423748	1230229900	116.42
EV017276	서울서초 반포자이아파트 5	37.5078602	127.011582	1210026900	35.31
EV017400	서울영등 문래두산위브아파트	37.5171461	126.8862985	1180017300	184.53
EV017483	서울강동 명일삼환아파트	37.5543173	127.1542273	1240022200	78.82
EV017502	서울송파 잠실트리지움 1	37.509548421	127.08783657	1230021800	105.22
EV017503	서울송파 잠실트리지움 2	37.509503293	127.08794114	1230021800	109.31
EV017504	서울송파 잠실트리지움 3	37.509875557	127.08713288	1230021800	74.28
EV017505	서울송파 잠실트리지움 4	37.509871049	127.0871357	1230021800	74.2
EV017506	서울송파 잠실트리지움 5	37.511021423	127.08802492	1230025000	66.1
EV017507	서울송파 잠실트리지움 6	37.51098309	127.0880786	1230025000	66.97
EV017508	서울송파 잠실트리지움 7	37.510986273	127.08983458	1230025000	93.06
EV017509	서울송파 잠실트리지움 8	37.510979494	127.08986285	1230025000	95.45
EV017510	서울송파 잠실트리지움 9	37.509510448	127.09039833	1230021900	144.11
EV017511	서울송파 잠실트리지움 10	37.509546463	127.09043231	1230021900	144.46
EV017512	서울송파 잠실트리지움 11	37.510029973	127.09144518	1230021900	99.55
EV017513	서울송파 잠실트리지움 12	37.510032199	127.09147911	1230021900	97.31
EV017599	서울강동 한강포스파크아파트 1	37.5561495	127.1338319	1240024000	116.73
EV017600	서울송파 한화오벨리스크 1	37.4948528	127.121925	1230009900	93.99
EV017612	서울중랑 신내10단지아파트 3	37.6092975	127.0949042	1060017300	79.9
EV017613	서울중랑 신내10단지아파트 4	37.6092975	127.0949042	1060017300	79.9
EV017614	서울중랑 신내10단지아파트 5	37.6092975	127.0949042	1060017300	79.9
EV017615	서울구로 천왕지구7단지행복주택 1	37.4791755	126.8389295	1160004900	506.62
EV017616	서울구로 천왕지구7단지행복주택 2	37.4791755	126.8389295	1160004900	506.62
EV017632	서울구로 구로우성아파트 1	37.5039744	126.8891494	1160015003	59.05
EV017633	서울구로 구로우성아파트 2	37.5048647	126.8897729	1160015003	167.41
EV017634	서울동대문 답십리청솔우성제2관리소 1	37.5748616	127.0611822	1050007200	217.17
EV017637	서울영등포 신길삼성아파트제2관리사무소(임대) 1	37.5073189	126.9137354	1180012700	262.48
EV017638	서울양천 목동현대A 재개발임대주택 1	37.5234951	126.8778179	1140016500	32.83
EV017639	서울강동 강일리버파크11단지관리사무소(임대) 1	37.562735	127.1799929	1240028600	412.99
EV017641	서울강동 천호삼성아파트제2관리사무소(임대) 1	37.5378655	127.1348114	1240010600	89.3
EV017642	서울중구 청구e편한세상 제2관리사무소(임대) 1	37.5599602	127.015451	1030015000	40.99
EV017643	서울마포 서강해모로아파트 2	37.5466224	126.9289101	1130012400	113.06
EV017644	서울마포 서강해모로아파트 3	37.546614	126.929954	1130010300	93.02
EV017645	서울구로 천왕연지마을1단지	37.4881667	126.8412623	1160008000	156.7
EV017646	서울구로 천왕연지마을2단지	37.4847536	126.8424298	1160005000	174.27
EV017647	서울강동 천호태영아파트5	37.5386529	127.1295968	1240010500	79.8
EV017648	서울구로 항동하버라인11단지아파트	37.4780433	126.8223333	1160000200	1165.49
EV017650	서울동대문 청량리한신제1차관리사무소(임대) 1	37.5874902	127.0476458	1050015600	118.33
EV017661	서울구로 천왕이펜하우스8단지	37.4760031	126.842316	1160004900	710.14
EV017662	서울강서 강변힐스테이트아파트 3	37.5518116	126.8740724	1140000600	190.82
EV017664	서울강서 강변힐스테이트아파트 2	37.5518116	126.8740724	1140000600	190.82
EV017668	서울마포 공덕SK리더스뷰아파트	37.5452546	126.9487508	1130011000	42.47
EV017673	서울서대문 돈의문센트레빌215동 1	37.5659199	126.9592895	1120022300	351.89
EV017693	서울동대문 답십리동아아파트 2	37.5686195	127.0610056	1030019300	198.74
EV017694	서울동대문 답십리두산2차아파트 2	37.5697768	127.0592488	1050005000	268.25
EV017695	서울영등포 양평동지식산업센터	37.5244877	126.8890266	1180029400	80.68
EV017698	서울동대문 래미안아름숲 관리사무소 1	37.5783342	127.0604383	1050012200	241.16
EV017699	서울동대문 이문쌍용아파트제2관리사무소(임대) 1	37.6015333	127.0677966	1050020800	45.13
EV017701	서울강남 (주)신사에스앤지 1	37.5039798	127.0623438	1220026500	164.4
EV017703	서울관악 승연(주) 봉일프라자 1	37.4859081	126.9383899	1200006000	192.68
EV017705	서울용산 해태제과식품(주) 서울지점 1	37.5407114	126.9736378	1020016400	163.42
EV017712	서울송파 방이코오롱아파트 3	37.5089465	127.1242908	1230019700	150.92
EV017713	서울송파 방이코오롱아파트 4	37.5089465	127.1242908	1230019700	150.92
EV017715	서울동대문 전농SK제2차아파트 3	37.5775322	127.0631558	1050011200	235.39
EV017716	서울동대문 전농SK제2차아파트 4	37.5775322	127.0631558	1050011200	235.39
EV017717	서울중랑 신내9단지아파트 2	37.6108674	127.0956519	1060017300	66.43
EV017735	서울강북 꿈의숲해링턴플레이스3	37.616937	127.0346104	1080003100	20.98
EV017736	서울강북 꿈의숲해링턴플레이스4	37.616937	127.0346104	1080003100	20.98
EV017737	서울강북 꿈의숲해링턴플레이스5	37.616937	127.0346104	1080003100	20.98
EV017738	서울강북 꿈의숲해링턴플레이스6	37.616937	127.0346104	1080003100	20.98
EV017739	서울강북 꿈의숲해링턴플레이스7	37.616937	127.0346104	1080003100	20.98
EV017740	서울강북 꿈의숲해링턴플레이스8	37.616937	127.0346104	1080003100	20.98
EV017741	서울강북 꿈의숲해링턴플레이스9	37.616937	127.0346104	1080003100	20.98
EV017742	서울강북 꿈의숲해링턴플레이스10	37.616937	127.0346104	1080003100	20.98
EV017743	서울강북 꿈의숲해링턴플레이스11	37.616937	127.0346104	1080003100	20.98
EV017744	서울강북 꿈의숲해링턴플레이스12	37.616937	127.0346104	1080003100	20.98
EV017745	서울강북 꿈의숲해링턴플레이스13	37.616937	127.0346104	1080003100	20.98
EV017746	서울강북 꿈의숲해링턴플레이스14	37.616937	127.0346104	1080003100	20.98
EV017747	서울강북 꿈의숲해링턴플레이스15	37.616937	127.0346104	1080003100	20.98
EV017757	서울동대문 롯데캐슬노블레스 1	37.5764113	127.0495357	1050008700	146.6
EV017758	서울동대문 롯데캐슬노블레스 2	37.576382	127.0495583	1050008700	144.37
EV017759	서울동대문 롯데캐슬노블레스 3	37.5767163	127.0497821	1050011800	170.08
EV017760	서울동대문 롯데캐슬노블레스 4	37.5769157	127.0499691	1050011800	152.74
EV017769	서울영등포 대우트럼프월드 1	37.517531	126.9325976	1180019200	201.96
EV017770	서울영등포 대우트럼프월드 2	37.517531	126.9325976	1180019200	201.96
EV017782	서울종로 성균관대학교 인문사회과학캠퍼스 4	37.5872284	126.9931151	1000018900	296.4
EV017783	서울종로 성균관대학교 인문사회과학캠퍼스 5	37.5872284	126.9931151	1000018900	296.4
EV017788	서울중구 약수하이츠동아 제2관리사무소(임대) 1	37.5551916	127.0163594	1030014900	320.14
EV017791	서울동작 중앙대학교 1	37.5043967	126.8668376	1160015700	322.77
EV017792	서울동작 중앙대학교 2	37.5043967	126.8668376	1160015700	322.77
EV017793	서울동작 중앙대학교 3	37.5043967	127.0818556	1230017600	135.41
EV017794	서울동작 중앙대학교 4	37.5043967	127.0818556	1230017600	135.41
EV017795	서울동작 중앙대학교 5	37.5043967	126.9931151	1210024200	206.91
EV017796	서울동작 중앙대학교 6	37.5043967	126.9931151	1210024200	206.91
EV017797	서울강남 청담삼성1차 1	37.5194542	127.0478328	1220034000	163.84
EV017802	서울동대문 장안한신아파트 2	37.5793868	127.0715796	1050011300	72.86
EV017826	서울성동 성수램킨중흥S클래스 1	37.5446495	127.0613928	1030006800	219.44
EV017832	서울은평 두산위브아파트	37.5840947	126.9061188	1110000300	258.0
EV017839	서울종로 힐스테이트 창경궁 1	37.5753022	127.0048987	1000009500	25.9
EV017843	서울구로 구로지웰아파트	37.4906748	126.8868376	1160009000	241.46
EV017855	서울강서 염창동길훈a 1	37.5556715	126.8677481	1140000600	158.71
EV017856	서울강서 염창현대아파트 1	37.5533142	126.8748906	1150011400	65.98
EV017857	서울강서 이너스내안에아파트 1	37.5506883	126.8764812	1150011400	103.51
EV017868	서울성동 행당두산위브아파트 1	37.5572723	127.0309511	1030014203	65.97
EV017869	서울성동 서울숲행당푸르지오아파트 1	37.5560589	127.0333013	1030013700	90.91
EV017870	서울동작 상도동건영아파트 1	37.5076265	126.9495479	1190004300	178.36
EV017872	서울종로 무악현대 1	37.5752131	126.9591271	1120010600	130.55
EV017876	서울노원 상계아이파크 (현대) 1차아파트 1	37.6727503	127.0526996	1100005400	253.24
EV017879	서울양천 어반클라쎄 목동아파트 1	37.5186429	126.8749224	1180017100	61.68
EV017884	서울구로 개봉건영아파트 1	37.5013402	126.840703	1160013100	208.84
EV017885	서울송파 잠실트리지움 13	37.508015	127.0902835	1230019300	61.15
EV017886	서울송파 잠실트리지움 14	37.508015	127.0902835	1230019300	61.15
EV017887	서울송파 잠실트리지움 15	37.508015	127.0902835	1230019300	61.15
EV017897	서울동대문 이문삼성래미안아파트 1	37.6006924	127.0566358	1050020500	471.77
EV017911	서울강남 개포자이프레지던스 8	37.4861548	127.0684517	1220012700	74.0
EV017912	서울강남 개포자이프레지던스 1	37.4861548	127.068451	1220012700	73.94
EV017913	서울강남 개포자이프레지던스 2	37.4861548	127.0684511	1220012700	73.95
EV017914	서울강남 개포자이프레지던스 3	37.4861548	127.0684512	1220012700	73.96
EV017915	서울강남 개포자이프레지던스 4	37.4861548	127.0684513	1220012700	73.97
EV017916	서울강남 개포자이프레지던스 5	37.4861548	127.0684514	1220012700	73.97
EV017917	서울강남 개포자이프레지던스 6	37.4861548	127.0684515	1220012700	73.98
EV017918	서울강남 개포자이프레지던스 7	37.4861548	127.0684516	1220012700	73.99
EV017919	서울강남 개포자이프레지던스 9	37.4861548	127.0684518	1220012700	74.01
EV017920	서울강남 개포자이프레지던스 10	37.4861548	127.068459	1220012700	74.65
EV017921	서울강남 개포자이프레지던스 11	37.4861548	127.068452	1220012700	74.03
EV017922	서울강남 개포자이프레지던스 12	37.4861548	127.068455	1220012700	74.29
EV017923	서울강남 개포자이프레지던스 13	37.4861548	127.0684522	1220012700	74.05
EV017924	서울강남 개포자이프레지던스 14	37.4861548	127.068451	1220012700	73.94
EV017925	서울강남 개포자이프레지던스 15	37.4861548	127.068451	1220012700	73.94
EV017926	서울강남 개포자이프레지던스 16	37.4861548	127.068451	1220012700	73.94
EV017927	서울강남 개포자이프레지던스 17	37.4861548	127.068451	1220012700	73.94
EV017928	서울강남 개포자이프레지던스 18	37.4861548	127.068451	1220012700	73.94
EV017929	서울강남 개포자이프레지던스 19	37.4861548	127.068451	1220012700	73.94
EV017930	서울강남 개포자이프레지던스 20	37.4861548	127.068451	1220012700	73.94
EV017931	서울강남 개포자이프레지던스 21	37.4861548	127.068451	1220012700	73.94
EV017932	서울강남 개포자이프레지던스 22	37.4861548	127.068451	1220012700	73.94
EV017933	서울강남 개포자이프레지던스 23	37.4861548	127.068451	1220012700	73.94
EV017934	서울강남 개포자이프레지던스 24	37.4861548	127.068451	1220012700	73.94
EV017935	서울강남 목련아파트 5	37.4855305	127.0847979	1220010900	124.81
EV017936	서울강남 목련아파트 6	37.4855305	127.0847979	1220010900	124.81
EV017937	서울강남 목련아파트 7	37.4855305	127.0847979	1220010900	124.81
EV017938	서울강남 목련아파트 8	37.4855305	127.0847979	1220010900	124.81
EV017968	서울광진 광진구 자양4동 전통시장 공영주차장 1	37.536654538	127.06417422	1040008100	140.66
EV018004	서울광진 더라움펜트하우스 1	37.5383624	127.0693132	1040009000	63.31
EV018008	서울은평 은평뉴타운우물골제2 1	37.6345696	126.9268349	1110015400	332.42
EV018041	서울마포 신공덕2삼성래미안 1	37.5464519	126.9589123	1020019600	191.44
EV018067	서울서대문 홍은동원베네스트아파트 1	37.5984834	126.9444566	1120013900	474.21
EV018097	서울구로 동선아파트 2	37.493652	126.8395087	1160000800	70.04
EV018115	서울종로 성균관대학교 인문사회과학캠퍼스 6	37.5872284	126.9931151	1000018900	296.4
EV018116	서울종로 성균관대학교 인문사회과학캠퍼스 7	37.5872284	126.9931151	1000018900	296.4
EV018117	서울종로 성균관대학교 인문사회과학캠퍼스 8	37.5872284	126.9931151	1000018900	296.4
EV018118	서울노원 월계사슴2단지 1	37.632964	127.060509	1100176501	118.24
EV018119	서울노원 월계사슴2단지 2	37.632964	127.060509	1100176501	118.24
EV018176	서울영등포 보라매두산위브아파트 1	37.4969758	126.9147393	1180007400	36.03
EV018177	서울강남 풍림아파트 1	37.515603	127.0618589	1220003400	203.31
